kinase	kinase_group	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	downregulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_direction	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs
MLK1	TKL	43	821	29	644	510	10640	1.0926894509326264	0.12788343645398711	0.3070015280502741	0.9999999957465616	0.5128594628871439	1.8472448211683968e-9	0.9394714407502133	-0.09007878945735064	0.6588403966554623	0.9999999209815102	0.18121978001429143	3.4317295423232916e-8	upregulated set	1.0926894509326264	0.12788343645398711	0.3070015280502741	0.9999999957465616	0.5128594628871439	1.8472448211683968e-9
MLK2	TKL	26	821	44	644	862	10640	0.39089899420942714	-1.3551322223372588	0.9999999957465616	0.9999999957465616	1.8472448211683968e-9	1.8472448211683968e-9	0.8433370321799658	-0.24581878817786573	0.8918194678682269	0.9999999209815102	0.04972305150259984	3.4317295423232916e-8	downregulated set	1.1857655502392344	0.24581878817786573	0.8918194678682269	0.9999999209815102	0.04972305150259984	3.4317295423232916e-8
MLK3	TKL	34	821	23	644	519	10640	0.8490045740543866	-0.236155768496794	0.8498311343206268	0.9999999957465616	0.07066736218983508	1.8472448211683968e-9	0.7321772639691715	-0.449735120026933	0.950233009614165	0.9999999209815102	0.02216988694114985	3.4317295423232916e-8	upregulated set	0.8490045740543866	-0.236155768496794	0.8498311343206268	0.9999999957465616	0.07066736218983508	1.8472448211683968e-9
YANK2	AGC	41	821	40	644	585	10640	0.9082940337507938	-0.13876869124193608	0.7522685243638245	0.9999999957465616	0.12362710909810336	1.8472448211683968e-9	1.1296915644741732	0.17592893269053048	0.24444608054835906	0.7261486510407137	0.6118169218277021	0.13897446508731467	downregulated set	0.8851973684210527	-0.17592893269053048	0.24444608054835906	0.7261486510407137	0.6118169218277021	0.13897446508731467
YANK3	AGC	20	821	27	644	353	10640	0.7342665787939119	-0.4456241597730709	0.9347167562395827	0.9999999957465616	0.02931997184204393	1.8472448211683968e-9	1.263702426407193	0.3376567811662232	0.14023878500362436	0.5591098928433971	0.853131859524838	0.2525028233033244	downregulated set	0.7913255360623782	-0.3376567811662232	0.14023878500362436	0.5591098928433971	0.853131859524838	0.2525028233033244
MLK4	TKL	36	821	22	644	447	10640	1.0437426938828895	0.061766098869741694	0.4265005600854249	0.9999999957465616	0.3700803941755913	1.8472448211683968e-9	0.8131504717439938	-0.2984057502720855	0.8591451752338075	0.9999999209815102	0.0659334444623868	3.4317295423232916e-8	upregulated set	1.0437426938828895	0.061766098869741694	0.4265005600854249	0.9999999957465616	0.3700803941755913	1.8472448211683968e-9
MYLK4	CAMK	7	821	17	644	185	10640	0.4903710043783126	-1.0280544198479609	0.9867410028910967	0.9999999957465616	0.005796824813433696	1.8472448211683968e-9	1.5182138660399531	0.6023750330079624	0.06991506137365398	0.3362581523209072	1.1554292567741222	0.47332717772539906	downregulated set	0.6586687306501547	-0.6023750330079624	0.06991506137365398	0.3362581523209072	1.1554292567741222	0.47332717772539906
DCAMKL1	CAMK	13	821	8	644	192	10640	0.8774868047097034	-0.18855066396931722	0.7164273192016243	0.9999999957465616	0.14482786175056162	1.8472448211683968e-9	0.6884057971014492	-0.5386688484472213	0.8908034790470396	0.9999999209815102	0.0502180954907373	3.4317295423232916e-8	upregulated set	0.8774868047097034	-0.18855066396931722	0.7164273192016243	0.9999999957465616	0.14482786175056162	1.8472448211683968e-9
CHAK2	Alpha	49	821	51	644	899	10640	0.7063742499109174	-0.5014953427884921	0.9960082148036443	0.9999999957465616	0.0017370796192931052	1.8472448211683968e-9	0.9372732988344536	-0.09345831126901691	0.702155658708437	0.9999999209815102	0.15356659980128723	3.4317295423232916e-8	downregulated set	1.0669246646026833	0.09345831126901691	0.702155658708437	0.9999999209815102	0.15356659980128723	3.4317295423232916e-8
DCAMKL2	CAMK	21	821	11	644	229	10640	1.1884537442356484	0.2490857532925637	0.253810904829634	0.9999999957465616	0.5954897226447932	1.8472448211683968e-9	0.7936206569204481	-0.3334785171857116	0.8140210081242	0.9999999209815102	0.08936438676352294	3.4317295423232916e-8	upregulated set	1.1884537442356484	0.2490857532925637	0.253810904829634	0.9999999957465616	0.5954897226447932	1.8472448211683968e-9
CHAK1	Alpha	35	821	42	644	611	10640	0.742378361783861	-0.4297734342630161	0.9716161074503674	0.9999999957465616	0.012505294073960265	1.8472448211683968e-9	1.1357005621575464	0.18358250523396577	0.22782351117267946	0.7206626873022082	0.6424014591609195	0.14226796318858353	downregulated set	0.8805137844611529	-0.18358250523396577	0.22782351117267946	0.7206626873022082	0.6424014591609195	0.14226796318858353
SLK	STE	16	821	24	644	374	10640	0.5544301653780768	-0.8509223412768897	0.9961094628178968	0.9999999957465616	0.0016929341810739365	1.8472448211683968e-9	1.060218553824692	0.08436169310745456	0.41994760807186815	0.896085389054761	0.37680488804155166	0.04765060392230311	downregulated set	0.9432017543859649	-0.08436169310745456	0.41994760807186815	0.896085389054761	0.37680488804155166	0.04765060392230311
PIM1	CAMK	6	821	13	644	164	10640	0.47413921155045896	-1.0766173852861805	0.9852235336355298	0.9999999957465616	0.006465222892636034	1.8472448211683968e-9	1.3096500530222694	0.38918136579694357	0.21118286858169608	0.7206626873022082	0.6753413152206246	0.14226796318858353	downregulated set	0.7635627530364372	-0.38918136579694357	0.21118286858169608	0.7206626873022082	0.6753413152206246	0.14226796318858353
NEK1	Other	50	821	47	644	1128	10640	0.5744594466184639	-0.7997230440133217	0.999995427179477	0.9999999957465616	0.0000019859552605929904	1.8472448211683968e-9	0.6884057971014492	-0.5386688484472213	0.9978114939404503	0.9999999209815102	0.0009514976646639448	3.4317295423232916e-8	downregulated set	1.4526315789473685	0.5386688484472213	0.9978114939404503	0.9999999209815102	0.0009514976646639448	3.4317295423232916e-8
NEK2	Other	30	821	21	644	516	10640	0.7534770416111946	-0.4083645412039884	0.9532451351237519	0.9999999957465616	0.020795402465832294	1.8472448211683968e-9	0.672396359959555	-0.5726161803705591	0.9782331803545887	0.9999999209815102	0.009557610579837637	3.4317295423232916e-8	upregulated set	0.7534770416111946	-0.4083645412039884	0.9532451351237519	0.9999999957465616	0.020795402465832294	1.8472448211683968e-9
PIM3	CAMK	17	821	19	644	322	10640	0.6842133135624636	-0.5474819182535303	0.9578228766026505	0.9999999957465616	0.018714794497786617	1.8472448211683968e-9	0.9748852281933568	-0.03669571239709647	0.5777866701682217	0.9999999209815102	0.23823248177040252	3.4317295423232916e-8	downregulated set	1.0257617728531856	0.03669571239709647	0.5777866701682217	0.9999999209815102	0.23823248177040252	3.4317295423232916e-8
NEK3	Other	30	821	35	644	753	10640	0.5163268970403405	-0.9536433404526623	0.9999817704723901	0.9999999957465616	0.000007917055410983621	1.8472448211683968e-9	0.7679427218661586	-0.3809293854530266	0.9562579978173049	0.9999999209815102	0.01942491953150501	3.4317295423232916e-8	downregulated set	1.3021804511278194	0.3809293854530266	0.9562579978173049	0.9999999209815102	0.01942491953150501	3.4317295423232916e-8
P70S6KB	AGC	13	821	13	644	157	10640	1.0731048821927585	0.10179108786021217	0.44517255315619036	0.9999999957465616	0.35147161967485224	1.8472448211683968e-9	1.36804209360288	0.4521126215234001	0.1734181980920461	0.6330808918299996	0.7609053306414467	0.19854079451521564	downregulated set	0.7309716599190283	-0.4521126215234001	0.1734181980920461	0.6330808918299996	0.7609053306414467	0.19854079451521564
PIM2	CAMK	8	821	14	644	199	10640	0.5209971905814088	-0.9406525019329018	0.9839516338860358	0.9999999957465616	0.007026248776636872	1.8472448211683968e-9	1.162333406161241	0.21702395378789016	0.33140260171349867	0.8147477118935182	0.479644086425491	0.08897685051720836	downregulated set	0.8603383458646617	-0.21702395378789016	0.33140260171349867	0.8147477118935182	0.479644086425491	0.08897685051720836
CDKL5	CMGC	21	821	27	644	387	10640	0.7032452388371149	-0.5079002147549029	0.961231118268725	0.9999999957465616	0.017172178074508087	1.8472448211683968e-9	1.1526794742163802	0.20499139829299323	0.2616825545422838	0.7488795293296444	0.5822252292843185	0.12558804071899105	downregulated set	0.8675438596491228	-0.20499139829299323	0.2616825545422838	0.7488795293296444	0.5822252292843185	0.12558804071899105
OSR1	STE	34	821	26	644	668	10640	0.6596307993027344	-0.6002693326129657	0.9960775968500799	0.9999999957465616	0.001706827669556764	1.8472448211683968e-9	0.6430617026815932	-0.6369709220590253	0.9939150892621127	0.9999999209815102	0.0026507160453971505	3.4317295423232916e-8	upregulated set	0.6596307993027344	-0.6002693326129657	0.9960775968500799	0.9999999957465616	0.001706827669556764	1.8472448211683968e-9
DYRK1A	CMGC	45	821	62	644	632	10640	0.9227709338719376	-0.11595553323668098	0.726349829983443	0.9999999957465616	0.13885416078902782	1.8472448211683968e-9	1.620803522289488	0.6967092144837073	0.0002568327975525821	0.012970056276405396	3.59034951764913	1.8870581395304689	downregulated set	0.6169779286926995	-0.6967092144837073	0.0002568327975525821	0.012970056276405396	3.59034951764913	1.8870581395304689
DYRK1B	CMGC	48	821	66	644	697	10640	0.8924973393890991	-0.16408022653652	0.804436006011903	0.9999999957465616	0.09450849891278439	1.8472448211683968e-9	1.5644688416193624	0.6456729257639652	0.00040149204936660497	0.015206511369760164	3.396323050510828	1.8179704090004667	downregulated set	0.6391945773524721	-0.6456729257639652	0.00040149204936660497	0.015206511369760164	3.396323050510828	1.8179704090004667
LOK	STE	10	821	14	644	331	10640	0.391534897755666	-1.3527871933091082	0.9998131032755339	0.9999999957465616	0.00008117580210351301	1.8472448211683968e-9	0.698804676211743	-0.5170388324756787	0.933780441584526	0.9999999209815102	0.029755226786526826	3.4317295423232916e-8	downregulated set	1.431015037593985	0.5170388324756787	0.933780441584526	0.9999999209815102	0.029755226786526826	3.4317295423232916e-8
VRK1	CK1	74	821	58	644	1302	10640	0.7365787853784396	-0.4410882489259387	0.9980592248605246	0.9999999957465616	0.0008436869020488186	1.8472448211683968e-9	0.7359914512789688	-0.4422390857641284	0.9952326992150397	0.9999999209815102	0.0020753633050276973	3.4317295423232916e-8	upregulated set	0.7365787853784396	-0.4410882489259387	0.9980592248605246	0.9999999957465616	0.0008436869020488186	1.8472448211683968e-9
VRK2	CK1	77	821	46	644	1170	10640	0.8529102512050137	-0.2295341551651183	0.9344275685803319	0.9999999957465616	0.02945435697644103	1.8472448211683968e-9	0.6495726495726495	-0.6224372061398192	0.9994945486994807	0.9999999209815102	0.00021957020638537606	3.4317295423232916e-8	upregulated set	0.8529102512050137	-0.2295341551651183	0.9344275685803319	0.9999999957465616	0.02945435697644103	1.8472448211683968e-9
HGK	STE	35	821	18	644	426	10640	1.0647727207745048	0.0905455153298752	0.3841773790092408	0.9999999957465616	0.4154682106890254	1.8472448211683968e-9	0.6981016533986528	-0.5184909665095908	0.9548636670068947	0.9999999209815102	0.02005863144582103	3.4317295423232916e-8	upregulated set	1.0647727207745048	0.0905455153298752	0.3841773790092408	0.9999999957465616	0.4154682106890254	1.8472448211683968e-9
QIK	CAMK	27	821	34	644	412	10640	0.8493076168064045	-0.23564090640900295	0.8241039951636344	0.9999999957465616	0.08401798044378851	1.8472448211683968e-9	1.3634444913465598	0.4472559663410561	0.051315358722708246	0.2988954781405068	1.2897526307902767	0.5244806551630633	downregulated set	0.7334365325077399	-0.4472559663410561	0.051315358722708246	0.2988954781405068	1.2897526307902767	0.5244806551630633
MELK	CAMK	20	821	16	644	258	10640	1.0046360554815927	0.006672958074855449	0.5261206458596099	0.9999999957465616	0.27891465542205307	1.8472448211683968e-9	1.0246039770812267	0.035066396850680734	0.49958424560444	0.9708615609539784	0.3013912655639916	0.01284269347013696	downregulated set	0.9759868421052632	-0.035066396850680734	0.49958424560444	0.9708615609539784	0.3013912655639916	0.01284269347013696
MAPKAPK3	CAMK	29	821	21	644	406	10640	0.9257003654080389	-0.11138280344685708	0.686305994633948	0.9999999957465616	0.16348220768797556	1.8472448211683968e-9	0.8545727136431783	-0.22672484213248112	0.7921478324823519	0.9999999209815102	0.10119376179419659	3.4317295423232916e-8	upregulated set	0.9257003654080389	-0.11138280344685708	0.686305994633948	0.9999999957465616	0.16348220768797556	1.8472448211683968e-9
MAK	CMGC	43	821	45	644	580	10640	0.9608131378890336	-0.05767221670208939	0.6261923013611953	0.9999999957465616	0.2032922760626103	1.8472448211683968e-9	1.2818590704647677	0.3582376585886753	0.06214501737098313	0.32267572458395793	1.2065936862505617	0.4912337060426225	downregulated set	0.7801169590643274	-0.3582376585886753	0.06214501737098313	0.32267572458395793	1.2065936862505617	0.4912337060426225
MAPKAPK2	CAMK	38	821	16	644	434	10640	1.134729480177596	0.18234839960985313	0.24651728378197854	0.9999999957465616	0.6081526261311935	1.8472448211683968e-9	0.60909637347225	-0.7152575801705445	0.9872513045968394	0.9999999209815102	0.005572283695409986	3.4317295423232916e-8	upregulated set	1.134729480177596	0.18234839960985313	0.24651728378197854	0.9999999957465616	0.6081526261311935	1.8472448211683968e-9
MAPKAPK5	CAMK	28	821	30	644	389	10640	0.9328394427762244	-0.10029930431784058	0.6693659409648542	0.9999999957465616	0.17433638941973362	1.8472448211683968e-9	1.274170112887001	0.34955790289626143	0.11726435146495957	0.4950466573429854	0.9308339939806954	0.3053538675882693	downregulated set	0.7848245614035089	-0.34955790289626143	0.11726435146495957	0.4950466573429854	0.9308339939806954	0.3053538675882693
TNIK	STE	38	821	21	644	449	10640	1.0968209229333559	0.13332799731318584	0.3129155818387496	0.9999999957465616	0.5045728103338393	1.8472448211683968e-9	0.7727316742519609	-0.3719605596884517	0.9042142394706654	0.9999999209815102	0.04372865802408524	3.4317295423232916e-8	upregulated set	1.0968209229333559	0.13332799731318584	0.3129155818387496	0.9999999957465616	0.5045728103338393	1.8472448211683968e-9
RAF1	TKL	36	821	35	644	449	10640	1.0390935059368633	0.05532548531191256	0.4367007469066854	0.9999999957465616	0.35981606528687016	1.8472448211683968e-9	1.2878861237532682	0.36500503447775456	0.08742306105427723	0.3962403236881535	1.05837399107781	0.40204133025091454	downregulated set	0.7764661654135339	-0.36500503447775456	0.08742306105427723	0.3962403236881535	1.05837399107781	0.40204133025091454
TSSK1	CAMK	46	821	34	644	543	10640	1.0978840429517074	0.1347256868633985	0.28864893470700287	0.9999999957465616	0.5396300409774895	1.8472448211683968e-9	1.0345103691248299	0.04894810571991284	0.44864996676804014	0.9159863366821636	0.3480923600816339	0.03811100444109852	upregulated set	1.0978840429517074	0.1347256868633985	0.28864893470700287	0.9999999957465616	0.5396300409774895	1.8472448211683968e-9
TSSK2	CAMK	58	821	40	644	680	10640	1.1053951422225405	0.14456217760061738	0.2439585539099385	0.9999999957465616	0.6126839496330585	1.8472448211683968e-9	0.9718670076726343	-0.041169188976404335	0.5964543050715552	0.9999999209815102	0.2244228224302351	3.4317295423232916e-8	upregulated set	1.1053951422225405	0.14456217760061738	0.2439585539099385	0.9999999957465616	0.6126839496330585	1.8472448211683968e-9
P70S6K	AGC	9	821	31	644	233	10640	0.5005933306498408	-0.9982890246012208	0.9920295912108352	0.9999999957465616	0.0034753730999481395	1.8472448211683968e-9	2.1981713006157864	1.13630381800653	0.0001030848328179812	0.007808676085962076	3.9868052290716465	2.107422591897304	downregulated set	0.4549235993208829	-1.13630381800653	0.0001030848328179812	0.007808676085962076	3.9868052290716465	2.107422591897304
CDKL1	CMGC	13	821	17	644	258	10640	0.6530134360630352	-0.6148154186714149	0.9570423167905723	0.9999999957465616	0.019068858939635298	1.8472448211683968e-9	1.0886417256488035	0.1225292381010202	0.4023931761888382	0.8776540363804979	0.39534939268538194	0.056676645484149024	downregulated set	0.9185758513931889	-0.1225292381010202	0.4023931761888382	0.8776540363804979	0.39534939268538194	0.056676645484149024
BRSK1	CAMK	24	821	27	644	400	10640	0.7775883069427527	-0.3629215704428214	0.9100646860680814	0.9999999957465616	0.04092773756461798	1.8472448211683968e-9	1.115217391304348	0.15732496466267898	0.3170474946448849	0.8147477118935182	0.49887567432121044	0.08897685051720836	downregulated set	0.8966861598440545	-0.15732496466267898	0.3170474946448849	0.8147477118935182	0.49887567432121044	0.08897685051720836
BRSK2	CAMK	26	821	37	644	434	10640	0.7763938548583551	-0.3651393956926403	0.9193137827056722	0.9999999957465616	0.036536228724640664	1.8472448211683968e-9	1.408535363654578	0.49419578545840526	0.02961980961625247	0.1831592308923367	1.5284177372691223	0.737171188795331	downregulated set	0.7099573257467995	-0.49419578545840526	0.02961980961625247	0.1831592308923367	1.5284177372691223	0.737171188795331
PRP4	CMGC	68	821	52	644	781	10640	1.128382519677917	0.17425622171910726	0.17697158023441426	0.8511490287464685	0.7520964711430475	0.06999439209432415	1.1000389689918164	0.13755463227304768	0.2654781019424906	0.7488795293296444	0.5759712960429879	0.12558804071899105	upregulated set	1.128382519677917	0.17425622171910726	0.17697158023441426	0.8511490287464685	0.7520964711430475	0.06999439209432415
CK1A2	CK1	23	821	24	644	399	10640	0.7470564352415753	-0.4207108615545858	0.9361289179520121	0.9999999957465616	0.0286643387620944	1.8472448211683968e-9	0.9937888198757765	-0.008988783227254488	0.543039677886766	0.9999999209815102	0.26516843697151066	3.4317295423232916e-8	downregulated set	1.0062499999999999	0.008988783227254488	0.543039677886766	0.9999999209815102	0.26516843697151066	3.4317295423232916e-8
MSK1	AGC	12	821	14	644	193	10640	0.8057909916505209	-0.3115224179361772	0.8056751564857488	0.9999999957465616	0.09384002790056814	1.8472448211683968e-9	1.1984681234512278	0.26119153706345866	0.29405055264658664	0.7846791846313532	0.5315780000363443	0.1053078678694805	downregulated set	0.8343984962406015	-0.26119153706345866	0.29405055264658664	0.7846791846313532	0.5315780000363443	0.1053078678694805
MSK2	AGC	10	821	15	644	162	10640	0.7999879701057127	-0.3219497893865153	0.7964275501173546	0.9999999957465616	0.09885372521796372	1.8472448211683968e-9	1.5297906602254427	0.6133342449978287	0.08102725762533665	0.3836134228199532	1.091368859579103	0.416106205060685	downregulated set	0.6536842105263159	-0.6133342449978287	0.08102725762533665	0.3836134228199532	1.091368859579103	0.416106205060685
GRK1	AGC	78	821	22	644	709	10640	1.425761352645386	0.5117325202334796	0.0018516358268993276	0.020180206332211473	2.7324444247383557	1.6950743976391094	0.5126632734408537	-0.9639165463282837	0.9998490336592168	0.9999999209815102	0.00006556879822055815	3.4317295423232916e-8	upregulated set	1.425761352645386	0.5117325202334796	0.0018516358268993276	0.020180206332211473	2.7324444247383557	1.6950743976391094
GRK3	AGC	69	821	18	644	519	10640	1.7229798708750783	0.7849058470310355	0.000027272730180869333	0.00045909095804463375	4.56427138412893	3.338101260729931	0.5730082935410907	-0.8033720746416336	0.9962829166306124	0.9999999209815102	0.0016173165118890836	3.4317295423232916e-8	upregulated set	1.7229798708750783	0.7849058470310355	0.000027272730180869333	0.00045909095804463375	4.56427138412893	3.338101260729931
STK33	CAMK	23	821	25	644	460	10640	0.6479902557856273	-0.6259559762766151	0.9889556549878998	0.9999999957465616	0.00482318183642331	1.8472448211683968e-9	0.8979206049149339	-0.15534020889571554	0.7323539159816155	0.9999999209815102	0.1352789918752231	3.4317295423232916e-8	downregulated set	1.1136842105263158	0.15534020889571554	0.7323539159816155	0.9999999209815102	0.1352789918752231	3.4317295423232916e-8
GRK2	AGC	75	821	18	644	509	10640	1.9095980032975264	0.9332689630309328	4.039766451781852e-7	0.000010200410290749176	6.393643741729558	4.991382359274877	0.5842658238660631	-0.7753031923594479	0.9950082157127608	0.9999999209815102	0.0021733333005194283	3.4317295423232916e-8	upregulated set	1.9095980032975264	0.9332689630309328	4.039766451781852e-7	0.000010200410290749176	6.393643741729558	4.991382359274877
GRK5	AGC	83	821	29	644	657	10640	1.6372356538875819	0.7112619896353423	0.000022396327737842826	0.0003991816061509633	4.649823185859353	3.3988294787353226	0.7292700681622659	-0.4554749129208225	0.9690759533746438	0.9999999209815102	0.013642182867937357	3.4317295423232916e-8	upregulated set	1.6372356538875819	0.7112619896353423	0.000022396327737842826	0.0003991816061509633	4.649823185859353	3.3988294787353226
IRAK1	TKL	44	821	56	644	829	10640	0.6878545537893269	-0.539824554247706	0.9966471260923744	0.9999999957465616	0.001458581224778905	1.8472448211683968e-9	1.1160644044684533	0.15842028283578868	0.22314484079758717	0.7206626873022082	0.6514131497781489	0.14226796318858353	downregulated set	0.8960056390977443	-0.15842028283578868	0.22314484079758717	0.7206626873022082	0.6514131497781489	0.14226796318858353
IRE2	Other	30	821	26	644	521	10640	0.7462459759527378	-0.4222768480592425	0.9586391097091967	0.9999999957465616	0.01834485702124312	1.8472448211683968e-9	0.8245013769506802	-0.2784061918634811	0.8612845600446474	0.9999999209815102	0.06485333816350602	3.4317295423232916e-8	downregulated set	1.2128542510121456	0.2784061918634811	0.8612845600446474	0.9999999209815102	0.06485333816350602	3.4317295423232916e-8
GRK4	AGC	62	821	22	644	603	10640	1.3325172755790677	0.41415423709753757	0.01848986336170198	0.15141698915123514	1.7330662982230935	0.8198253937877835	0.6027831855216671	-0.7302889209888523	0.9961844057981771	0.9999999209815102	0.0016602609662222652	3.4317295423232916e-8	upregulated set	1.3325172755790677	0.41415423709753757	0.01848986336170198	0.15141698915123514	1.7330662982230935	0.8198253937877835
GRK7	AGC	69	821	16	644	533	10640	1.6777233639477778	0.7465048526297402	0.00005790007278673869	0.000835415335922944	4.237320890316448	3.0780975565480624	0.495962150256954	-1.0116980704852412	0.9994247854945931	0.9999999209815102	0.00024988436105544495	3.4317295423232916e-8	upregulated set	1.6777233639477778	0.7465048526297402	0.00005790007278673869	0.000835415335922944	4.237320890316448	3.0780975565480624
GRK6	AGC	93	821	18	644	565	10640	2.1332068597544542	1.0930238724162284	9.43284875521283e-11	5.716306345658975e-9	10.025357128913665	8.24288450474738	0.5263562908811081	-0.9258884035863028	0.9991086753607863	0.9999999209815102	0.00038726998968746873	3.4317295423232916e-8	upregulated set	2.1332068597544542	1.0930238724162284	9.43284875521283e-11	5.716306345658975e-9	10.025357128913665	8.24288450474738
IRE1	Other	30	821	33	644	499	10640	0.7791466001430388	-0.36003329111799487	0.9302441832563997	0.9999999957465616	0.031403036907123025	1.8472448211683968e-9	1.0926200226540037	0.12779176629512795	0.33342810651747945	0.8147477118935182	0.47699779385727825	0.08897685051720836	downregulated set	0.9152312599681021	-0.12779176629512795	0.33342810651747945	0.8147477118935182	0.47699779385727825	0.08897685051720836
PRPK	Other	60	821	36	644	863	10640	0.9010293243832592	-0.15035403495968938	0.8099102524033607	0.9999999957465616	0.09156310339968832	1.8472448211683968e-9	0.6892034863217291	-0.5369980954627076	0.9932486370008972	0.9999999209815102	0.0029420222387665147	3.4317295423232916e-8	upregulated set	0.9010293243832592	-0.15035403495968938	0.8099102524033607	0.9999999957465616	0.09156310339968832	1.8472448211683968e-9
RIPK1	TKL	26	821	38	644	522	10640	0.6455075344990922	-0.6314941598180456	0.9929222893462368	0.9999999957465616	0.0030847400532269115	1.8472448211683968e-9	1.2027319673496584	0.2663151691476358	0.15047160977953958	0.5845243302974422	0.822545432822078	0.23319740701025338	downregulated set	0.8314404432132965	-0.2663151691476358	0.15047160977953958	0.5845243302974422	0.822545432822078	0.23319740701025338
MARK4	CAMK	56	821	60	644	681	10640	1.0657108465196807	0.09181605265628014	0.33912077721236183	0.9999999957465616	0.46964560110292447	1.8472448211683968e-9	1.4556598352805974	0.5416732598703822	0.0035092669239149025	0.05655780679194538	2.454783596967126	1.2475074400284063	downregulated set	0.6869736842105264	-0.5416732598703822	0.0035092669239149025	0.05655780679194538	2.454783596967126	1.2475074400284063
MARK3	CAMK	60	821	56	644	650	10640	1.1962897029888504	0.25856680630344886	0.09907761185636335	0.6046164047891491	1.0040244700928922	0.2185200734784956	1.4234113712374583	0.5093526664157223	0.007206428977320576	0.07278493267093782	2.1422798891829116	1.1379585154002692	downregulated set	0.7025375939849623	-0.5093526664157223	0.007206428977320576	0.07278493267093782	2.1422798891829116	1.1379585154002692
MARK2	CAMK	60	821	66	644	775	10640	1.0033397508938744	0.0048102140576656155	0.510697442784664	0.9999999957465616	0.2918363167818008	1.8472448211683968e-9	1.4070126227208974	0.49263527147078834	0.004671165798682186	0.060007826492271404	2.330574717560241	1.2217921032706922	downregulated set	0.7107256778309411	-0.49263527147078834	0.004671165798682186	0.060007826492271404	2.330574717560241	1.2217921032706922
MARK1	CAMK	47	821	50	644	617	10640	0.9872136798030626	-0.01856570886103338	0.5580223557946449	0.9999999957465616	0.25334840177251683	1.8472448211683968e-9	1.3388767528715382	0.42102316289924163	0.027972664212123372	0.1765774428390288	1.5532661679680784	0.7530647768413606	downregulated set	0.7468947368421053	-0.42102316289924163	0.027972664212123372	0.1765774428390288	1.5532661679680784	0.7530647768413606
NEK8	Other	25	821	24	644	383	10640	0.8459402817044742	-0.24137227353948534	0.8214361927671915	0.9999999957465616	0.0854261658933797	1.8472448211683968e-9	1.0353048019071405	0.050055571070134135	0.4645666344094935	0.9260769093820824	0.332951984833222	0.03335294427568953	downregulated set	0.9658991228070175	-0.050055571070134135	0.4645666344094935	0.9260769093820824	0.332951984833222	0.03335294427568953
NEK9	Other	34	821	33	644	631	10640	0.6983096258862544	-0.5180612351214625	0.9886225599353748	0.9999999957465616	0.004969483351617271	1.8472448211683968e-9	0.8640529180734513	-0.21080842335016076	0.8232727675494586	0.9999999209815102	0.0844562500671672	3.4317295423232916e-8	downregulated set	1.1573365231259969	0.21080842335016076	0.8232727675494586	0.9999999209815102	0.0844562500671672	3.4317295423232916e-8
NEK4	Other	39	821	38	644	748	10640	0.6757117640545311	-0.5655201224146411	0.996279623212715	0.9999999957465616	0.001618752163910882	1.8472448211683968e-9	0.8393396884445478	-0.25267329417011625	0.8813933917959675	0.9999999209815102	0.054830209915622284	3.4317295423232916e-8	downregulated set	1.1914127423822716	0.25267329417011625	0.8813933917959675	0.9999999209815102	0.054830209915622284	3.4317295423232916e-8
NEK5	Other	34	821	51	644	861	10640	0.5117693077052573	-0.9664344675357575	0.9999961297604177	0.9999999957465616	0.0000016808269468225871	1.8472448211683968e-9	0.9786396000605968	-0.031150433151413536	0.584379751595025	0.9999999209815102	0.23330484051819197	3.4317295423232916e-8	downregulated set	1.021826625386997	0.031150433151413536	0.584379751595025	0.9999999209815102	0.23330484051819197	3.4317295423232916e-8
NEK6	Other	49	821	39	644	583	10640	1.0892460560375896	0.12332988952545895	0.29913581477950735	0.9999999957465616	0.524131586868571	1.8472448211683968e-9	1.1052278320530986	0.1443437979356868	0.29106423691078054	0.7846791846313532	0.5360111530856008	0.1053078678694805	downregulated set	0.9047908232118759	-0.1443437979356868	0.29106423691078054	0.7846791846313532	0.5360111530856008	0.1053078678694805
NEK7	Other	53	821	33	644	567	10640	1.2114103547315078	0.27668764823171754	0.09977168395860547	0.6046164047891491	1.0009926976447818	0.2185200734784956	0.9615827007131355	-0.056517153309840494	0.615420638133967	0.9999999209815102	0.21082794377687794	3.4317295423232916e-8	upregulated set	1.2114103547315078	0.27668764823171754	0.09977168395860547	0.6046164047891491	1.0009926976447818	0.2185200734784956
COT	STE	40	821	18	644	422	10640	1.2284175465130374	0.29680102479092424	0.12064313272319596	0.6715198673938855	0.9184973940643798	0.1729411338934106	0.7047187306820523	-0.504880534990938	0.9504176823076907	0.9999999209815102	0.022085492336344558	3.4317295423232916e-8	upregulated set	1.2284175465130374	0.29680102479092424	0.12064313272319596	0.6715198673938855	0.9184973940643798	0.1729411338934106
